category,url
43.0304) Terrorism and Counterterrorism Operations.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91577
"43.0399) Homeland Security, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91578
43.04) Security Science and Technology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91660
"43.0401) Security Science and Technology, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91661
43.0402) Criminalistics and Criminal Science.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89870
43.0403) Cyber/Computer Forensics and Counterterrorism.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91562
43.0404) Cybersecurity Defense Strategy/Policy.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91788
43.0405) Financial Forensics and Fraud Investigation.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91563
43.0406) Forensic Science and Technology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90829
43.0407) Geospatial Intelligence.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91667
43.0408) Law Enforcement Intelligence Analysis.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91564
"43.0499) Security Science and Technology, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91668
"43.99) Homeland Security, Law Enforcement, Firefighting and Related Protective Services, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90838
"43.9999) Homeland Security, Law Enforcement, Firefighting and Related Protective Services, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90839
44) PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90840
"44.00) Human Services, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89873
"44.0000) Human Services, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89874
44.02) Community Organization and Advocacy.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90841
44.0201) Community Organization and Advocacy.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90842
44.04) Public Administration.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90843
44.0401) Public Administration.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90844
44.0402) Public Works Management.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91655
44.0403) Transportation and Infrastructure Planning/Studies.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91789
"44.0499) Public Administration, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93006
44.05) Public Policy Analysis.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90845
"44.0501) Public Policy Analysis, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90846
44.0502) Education Policy Analysis.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91579
44.0503) Health Policy Analysis.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91580
44.0504) International Policy Analysis.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91581
44.0580) Reserved.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93230
"44.0599) Public Policy Analysis, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91582
44.07) Social Work.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90847
44.0701) Social Work.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90848
44.0702) Youth Services/Administration.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89875
44.0703) Forensic Social Work.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91659
"44.0799) Social Work, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89876
"44.99) Public Administration and Social Service Professions, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90849
"44.9999) Public Administration and Social Service Professions, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90850
45) SOCIAL SCIENCES.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90129
"45.01) Social Sciences, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90851
"45.0101) Social Sciences, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90852
45.0102) Research Methodology and Quantitative Methods.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91460
45.0103) Survey Research/Methodology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91863
"45.0199) Social Sciences, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93007
45.02) Anthropology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90853
"45.0201) Anthropology, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90854
45.0202) Physical and Biological Anthropology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89877
45.0203) Medical Anthropology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91461
45.0204) Cultural Anthropology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91462
45.0205) Forensic Anthropology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93175
"45.0299) Anthropology, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89878
45.03) Archeology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90855
45.0301) Archeology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90856
45.04) Criminology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90857
45.0401) Criminology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90858
45.05) Demography.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90859
45.0501) Demography and Population Studies.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90860
45.0502) Applied Demography.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91861
"45.0599) Demography, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91862
45.06) Economics.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90861
"45.0601) Economics, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90862
45.0602) Applied Economics.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90863
45.0603) Econometrics and Quantitative Economics.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90864
45.0604) Development Economics and International Development.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90865
45.0605) International Economics.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90866
"45.0699) Economics, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90867
45.07) Geography and Cartography.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90868
45.0701) Geography.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90869
45.0702) Geographic Information Science and Cartography.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90870
"45.0799) Geography, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89879
45.09) International Relations and National Security Studies.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90871
45.0901) International Relations and Affairs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90872
45.0902) National Security Policy Studies.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91463
"45.0999) International Relations and National Security Studies, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91464
45.10) Political Science and Government.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90873
"45.1001) Political Science and Government, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90874
45.1002) American Government and Politics (United States).,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90875
45.1003) Canadian Government and Politics.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89880
45.1004) Political Economy.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91465
"45.1099) Political Science and Government, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90876
45.11) Sociology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90877
"45.1101) Sociology, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90878
45.1102) Applied/Public Sociology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93199
45.1103) Rural Sociology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91469
"45.1199) Sociology, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93188
45.12) Urban Studies/Affairs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90879
45.1201) Urban Studies/Affairs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90880
45.13) Sociology and Anthropology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91466
45.1301) Sociology and Anthropology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91467
45.15) Geography and Anthropology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93193
45.1501) Geography and Anthropology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91860
"45.99) Social Sciences, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90881
"45.9999) Social Sciences, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90882
46) CONSTRUCTION TRADES.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90883
"46.00) Construction Trades, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89881
"46.0000) Construction Trades, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89882
46.01) Mason/Masonry.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90884
46.0101) Mason/Masonry.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90885
46.02) Carpenters.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90886
46.0201) Carpentry/Carpenter.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90887
46.03) Electrical and Power Transmission Installers.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90888
"46.0301) Electrical and Power Transmission Installation/Installer, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90889
46.0302) Electrician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90890
46.0303) Lineworker.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90891
"46.0399) Electrical and Power Transmission Installers, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90892
"46.04) Building/Construction Finishing, Management, and Inspection.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90893
46.0401) Building/Property Maintenance.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90894
46.0402) Concrete Finishing/Concrete Finisher.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89883
46.0403) Building/Home/Construction Inspection/Inspector.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90895
46.0404) Drywall Installation/Drywaller.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89884
46.0406) Glazier.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89885
46.0408) Painting/Painter and Wall Coverer.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90896
46.0410) Roofer.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89886
46.0411) Metal Building Assembly/Assembler.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89887
46.0412) Building/Construction Site Management/Manager.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89888
"46.0413) Carpet, Floor, and Tile Worker.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91550
46.0414) Insulator.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91551
46.0415) Building Construction Technology/Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91552
"46.0499) Building/Construction Finishing, Management, and Inspection, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90897
46.05) Plumbing and Related Water Supply Services.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90898
46.0502) Pipefitting/Pipefitter and Sprinkler Fitter.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89889
46.0503) Plumbing Technology/Plumber.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89890
46.0504) Well Drilling/Driller.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89891
46.0505) Blasting/Blaster.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89892
"46.0599) Plumbing and Related Water Supply Services, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89893
"46.99) Construction Trades, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90899
"46.9999) Construction Trades, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90900
47) MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90901
"47.00) Mechanics and Repairers, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89894
"47.0000) Mechanics and Repairers, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89895
47.01) Electrical/Electronics Maintenance and Repair Technologies/Technicians.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90902
"47.0101) Electrical/Electronics Equipment Installation and Repair Technology/Technician, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90903
47.0102) Business Machine Repair.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90904
47.0103) Communications Systems Installation and Repair Technology/Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90905
47.0104) Computer Installation and Repair Technology/Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90906
47.0105) Industrial Electronics Technology/Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90907
47.0106) Appliance Installation and Repair Technology/Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90908
"47.0110) Security System Installation, Repair, and Inspection Technology/Technician.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89896
"47.0199) Electrical/Electronics Maintenance and Repair Technologies/Technicians, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90909
"47.02) Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90910
"47.0201) Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90911
47.03) Heavy/Industrial Equipment Maintenance Technologies/Technicians.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90912
47.0302) Heavy Equipment Maintenance Technology/Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90913
47.0303) Industrial Mechanics and Maintenance Technology/Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90914
"47.0399) Heavy/Industrial Equipment Maintenance Technologies/Technicians, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90915
47.04) Precision Systems Maintenance and Repair Technologies/Technicians.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90916
47.0402) Gunsmithing/Gunsmith.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90917
47.0403) Locksmithing and Safe Repair.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90918
47.0404) Musical Instrument Fabrication and Repair.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90919
47.0408) Watchmaking and Jewelrymaking.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90920
47.0409) Parts and Warehousing Operations and Maintenance Technology/Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89897
"47.0499) Precision Systems Maintenance and Repair Technologies/Technicians, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90921
47.06) Vehicle Maintenance and Repair Technologies/Technicians.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90922
"47.0600) Vehicle Maintenance and Repair Technology/Technician, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91553
47.0603) Autobody/Collision and Repair Technology/Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90923
47.0604) Automobile/Automotive Mechanics Technology/Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90924
47.0605) Diesel Mechanics Technology/Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90925
47.0606) Small Engine Mechanics and Repair Technology/Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90926
47.0607) Airframe Mechanics and Aircraft Maintenance Technology/Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90927
47.0608) Aircraft Powerplant Technology/Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90928
47.0609) Avionics Maintenance Technology/Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90929
47.0610) Bicycle Mechanics and Repair Technology/Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90930
47.0611) Motorcycle Maintenance and Repair Technology/Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90931
47.0612) Vehicle Emissions Inspection and Maintenance Technology/Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89898
47.0613) Medium/Heavy Vehicle and Truck Technology/Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89899
47.0614) Alternative Fuel Vehicle Technology/Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89900
47.0615) Engine Machinist.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89901
47.0616) Marine Maintenance/Fitter and Ship Repair Technology/Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90130
47.0617) High Performance and Custom Engine Technician/Mechanic.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91554
47.0618) Recreation Vehicle (RV) Service Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91555
"47.0699) Vehicle Maintenance and Repair Technologies/Technicians, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90932
47.07) Energy Systems Maintenance and Repair Technologies/Technicians.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91829
47.0701) Energy Systems Installation and Repair Technology/Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91830
47.0703) Solar Energy System Installation and Repair Technology/Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91831
47.0704) Wind Energy System Installation and Repair Technology/Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91832
47.0705) Hydroelectric Energy System Installation and Repair Technology/Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91833
47.0706) Geothermal Energy System Installation and Repair Technology/Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91834
"47.0799) Energy Systems Maintenance and Repair Technologies/Technicians, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91835
"47.99) Mechanic and Repair Technologies/Technicians, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90933
"47.9999) Mechanic and Repair Technologies/Technicians, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90934
48) PRECISION PRODUCTION.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90935
"48.00) Precision Production Trades, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89902
"48.0000) Precision Production Trades, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89903
